"REF_pm";"LIB_SECTEUR_ACTIVITE";"LIB_ACTIVITE";"LIB_PRODUIT";"BRANCHE";"LIB_SOUS_BRANCHE";"age_contract";"category";"candidate_product";"Bought";"score";"email"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE AERIEN)";"0";"0.0219923046676323";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Transport & Logistics";"ASSISTANCES EN VOYAGES - PLAN BASIQUE";"0";"0.0219923046676323";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE MARITIME)";"0";"0.0219923046676323";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Transport & Logistics";"TRANSPORT CORPS AVIATION";"0";"0.0219923046676323";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PLAISANCE)";"0";"0.0219923046676323";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PECHE)";"0";"0.0219923046676323";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Transport & Logistics";"ASSISTANCES EN VOYAGES - PLAN BASIQUE";"0";"0.0";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PLAISANCE)";"0";"0.0";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Transport & Logistics";"TRANSPORT CORPS AVIATION";"0";"0.0";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE TERRESTRE)";"0";"0.0";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PECHE)";"0";"0.0";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE MARITIME)";"0";"0.0";"ahmed10@gmail.com"
"530663";"POSTES ET TÉLÉCOMMUNICATIONS";"AUTRES ACTIVITÉS DE TÉLÉCOMMUNICATIONS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE AERIEN)";"0";"0.0";"ahmed10@gmail.com"
"533071";"SANTÉ ET ACTION SOCIALE";"AUTRES FORMES D ACTION SOCIALE";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"AUTOMOBILE";"1";"0.9999999999560916";"ahmed10@gmail.com"
"533071";"SANTÉ ET ACTION SOCIALE";"AUTRES FORMES D ACTION SOCIALE";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Public & Social Activities";"AUTOMOBILE II";"1";"0.9997771620857914";"ahmed10@gmail.com"
"533071";"SANTÉ ET ACTION SOCIALE";"AUTRES FORMES D ACTION SOCIALE";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Public & Social Activities";"INDIVIDUELLE ACCIDENTS";"0";"0.159639956486289";"ahmed10@gmail.com"
"533071";"SANTÉ ET ACTION SOCIALE";"AUTRES FORMES D ACTION SOCIALE";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Public & Social Activities";"RC ASSOCIATION SPORTIVES";"0";"0.0984305433283566";"ahmed10@gmail.com"
"533071";"SANTÉ ET ACTION SOCIALE";"AUTRES FORMES D ACTION SOCIALE";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Public & Social Activities";"RC ETABLISSEMENT EDUCATION PHYSIQUE ET SPORTIVES";"0";"0.0984305433283566";"ahmed10@gmail.com"
"533071";"SANTÉ ET ACTION SOCIALE";"AUTRES FORMES D ACTION SOCIALE";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Public & Social Activities";"SANTE ET PREVOYANCE";"0";"0.0874008724984569";"ahmed10@gmail.com"
"533071";"SANTÉ ET ACTION SOCIALE";"AUTRES FORMES D ACTION SOCIALE";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"INDIVIDUELLE ACCIDENTS";"0";"0.0516319583122381";"ahmed10@gmail.com"
"533071";"SANTÉ ET ACTION SOCIALE";"AUTRES FORMES D ACTION SOCIALE";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"SANTE ET PREVOYANCE";"0";"0.0458920898711341";"ahmed10@gmail.com"
"533071";"SANTÉ ET ACTION SOCIALE";"AUTRES FORMES D ACTION SOCIALE";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"RC ETABLISSEMENT EDUCATION PHYSIQUE ET SPORTIVES";"0";"0.0";"ahmed10@gmail.com"
"533071";"SANTÉ ET ACTION SOCIALE";"AUTRES FORMES D ACTION SOCIALE";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"RC ASSOCIATION SPORTIVES";"0";"0.0";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"OMNICANAL AUTOMOBILE PACK2";"1";"0.9999999999599712";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"AUTOMOBILE";"1";"0.9746504676934944";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"AUTOMOBILE II";"1";"0.9514177910568568";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"SANTE ET PREVOYANCE";"0";"0.1585523749085427";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"SANTE ET PREVOYANCE";"0";"0.1321590637748572";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON";"0";"0.1249432144999993";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+ (AS)";"0";"0.1249432144999993";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"SANTE ET PREVOYANCE";"0";"0.095040483120726";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON";"0";"0.0716045833920966";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+ (AS)";"0";"0.0716045833920966";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON";"0";"0.0";"ahmed10@gmail.com"
"540635";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE LEGUMES ET FRUITS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+ (AS)";"0";"0.0";"ahmed10@gmail.com"
"545969";"CONSTRUCTION";"CONSTRUCTION DE BÂTIMENTS DIVERS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"AUTOMOBILE II";"1";"0.9999999999541952";"ahmed10@gmail.com"
"545969";"CONSTRUCTION";"CONSTRUCTION DE BÂTIMENTS DIVERS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"0";"0.1225636367130516";"ahmed10@gmail.com"
"545969";"CONSTRUCTION";"CONSTRUCTION DE BÂTIMENTS DIVERS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.056869743867379";"ahmed10@gmail.com"
"545969";"CONSTRUCTION";"CONSTRUCTION DE BÂTIMENTS DIVERS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.0548440472278847";"ahmed10@gmail.com"
"545969";"CONSTRUCTION";"CONSTRUCTION DE BÂTIMENTS DIVERS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"546320";"ACTIVITES IARD TARIFIABLES";"VOLAILLES, ARTICLES DE FERMES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"AUTOMOBILE";"1";"0.9999999999582208";"ahmed10@gmail.com"
"546320";"ACTIVITES IARD TARIFIABLES";"VOLAILLES, ARTICLES DE FERMES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"SANTE ET PREVOYANCE";"0";"0.0816219612264026";"ahmed10@gmail.com"
"546320";"ACTIVITES IARD TARIFIABLES";"VOLAILLES, ARTICLES DE FERMES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+ (AS)";"0";"0.0";"ahmed10@gmail.com"
"546320";"ACTIVITES IARD TARIFIABLES";"VOLAILLES, ARTICLES DE FERMES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON";"0";"0.0";"ahmed10@gmail.com"
"548977";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE (COMMERCE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Finance & Assurance";"SANTE ET PREVOYANCE";"1";"0.9999999999420748";"ahmed10@gmail.com"
"548977";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE (COMMERCE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+ (AS)";"0";"0.0";"ahmed10@gmail.com"
"548977";"ACTIVITES IARD TARIFIABLES";"ALIMENTATION GENERALE (COMMERCE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON";"0";"0.0";"ahmed10@gmail.com"
"549783";"COMMERCE ET RÉPARATION AUTOMOBILE";"COMMERCE DE VÉHICULES AUTOMOBILES";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"SANTE ET PREVOYANCE";"1";"0.9999999999449688";"ahmed10@gmail.com"
"549783";"COMMERCE ET RÉPARATION AUTOMOBILE";"COMMERCE DE VÉHICULES AUTOMOBILES";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.1221756848314727";"ahmed10@gmail.com"
"549783";"COMMERCE ET RÉPARATION AUTOMOBILE";"COMMERCE DE VÉHICULES AUTOMOBILES";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.0876426504648835";"ahmed10@gmail.com"
"549783";"COMMERCE ET RÉPARATION AUTOMOBILE";"COMMERCE DE VÉHICULES AUTOMOBILES";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.077352339310785";"ahmed10@gmail.com"
"549783";"COMMERCE ET RÉPARATION AUTOMOBILE";"COMMERCE DE VÉHICULES AUTOMOBILES";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"AUTOMOBILE";"0";"0.0";"ahmed10@gmail.com"
"550109";"MÉTALLURGIE";"FONDERIE D ACIER";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"1";"0.9999999999474216";"ahmed10@gmail.com"
"550109";"MÉTALLURGIE";"FONDERIE D ACIER";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0";"ahmed10@gmail.com"
"550109";"MÉTALLURGIE";"FONDERIE D ACIER";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0";"ahmed10@gmail.com"
"550109";"MÉTALLURGIE";"FONDERIE D ACIER";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"AUTOMOBILE";"1";"0.9999999999634976";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"INDIVIDUELLE ACCIDENTS";"RISQUES DIVERS";"INDIVIDUELLE ACCIDENTS";"0.0";"Transport & Logistics";"INDIVIDUELLE ACCIDENTS";"1";"0.7949040582317907";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"INDIVIDUELLE ACCIDENTS";"RISQUES DIVERS";"INDIVIDUELLE ACCIDENTS";"0.0";"Transport & Logistics";"TRANSPORT CORPS AVIATION";"0";"0.1815585698496959";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"INDIVIDUELLE ACCIDENTS";"RISQUES DIVERS";"INDIVIDUELLE ACCIDENTS";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PECHE)";"0";"0.1815585698496959";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"INDIVIDUELLE ACCIDENTS";"RISQUES DIVERS";"INDIVIDUELLE ACCIDENTS";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PLAISANCE)";"0";"0.1815585698496959";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"INDIVIDUELLE ACCIDENTS";"RISQUES DIVERS";"INDIVIDUELLE ACCIDENTS";"0.0";"Transport & Logistics";"ASSISTANCES EN VOYAGES - PLAN BASIQUE";"0";"0.1815585698496959";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"INDIVIDUELLE ACCIDENTS";"RISQUES DIVERS";"INDIVIDUELLE ACCIDENTS";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE MARITIME)";"0";"0.1815585698496959";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"INDIVIDUELLE ACCIDENTS";"RISQUES DIVERS";"INDIVIDUELLE ACCIDENTS";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE AERIEN)";"0";"0.1815585698496959";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"INDIVIDUELLE ACCIDENTS";"RISQUES DIVERS";"INDIVIDUELLE ACCIDENTS";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE TERRESTRE)";"0";"0.1815585698496959";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE AERIEN)";"0";"0.0";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE MARITIME)";"0";"0.0";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"TRANSPORT CORPS AVIATION";"0";"0.0";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PECHE)";"0";"0.0";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE TERRESTRE)";"0";"0.0";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PLAISANCE)";"0";"0.0";"ahmed10@gmail.com"
"55035";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES DE PROXIMITÉ";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"ASSISTANCES EN VOYAGES - PLAN BASIQUE";"0";"0.0";"ahmed10@gmail.com"
"550528";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"1";"0.9999999999479272";"ahmed10@gmail.com"
"550528";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"0";"0.0578932261927617";"ahmed10@gmail.com"
"550528";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0326735528814943";"ahmed10@gmail.com"
"550528";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.0023029023690652";"ahmed10@gmail.com"
"550528";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.0";"ahmed10@gmail.com"
"550533";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Construction & Real Estate";"SANTE ET PREVOYANCE";"1";"0.999999999941389";"ahmed10@gmail.com"
"550533";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"0";"0.0964068685523365";"ahmed10@gmail.com"
"550533";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.0264023553140758";"ahmed10@gmail.com"
"550533";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.0238103074921764";"ahmed10@gmail.com"
"550533";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"550733";"AGRICULTURE, CHASSE, SERVICES ANNEXES";"ÉLEVAGE D AUTRES ANIMAUX";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"AUTOMOBILE";"1";"0.9999999999553422";"ahmed10@gmail.com"
"550733";"AGRICULTURE, CHASSE, SERVICES ANNEXES";"ÉLEVAGE D AUTRES ANIMAUX";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"550742";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AGRICULTEURS";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Commerce & Services";"POLICE ABONNEMENT(FACULTE MARITIME)";"1";"0.9999999999586788";"ahmed10@gmail.com"
"550742";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AGRICULTEURS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"SANTE ET PREVOYANCE";"1";"0.9398756791120236";"ahmed10@gmail.com"
"550742";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AGRICULTEURS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.2746391006352682";"ahmed10@gmail.com"
"550742";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AGRICULTEURS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.2443020002954114";"ahmed10@gmail.com"
